Collection,Dataset,Clustering Method,Label,Embedding,Original Dimensions,Embedding Dimensions,CF,NCA Score,R,AR,FM,MI,NMI,AMI,A
uci,wine,kmodes,0,DistilBERT,178 x 13,178 x 768,"cf: [[59  0  0]
 [70  1  0]
 [47  0  1]] ",nca: 0.01745892018779338 ,r: 0.34552148797054527 ,ar: 0.0004464508480769035 ,fm: 0.5750534242305759 ,mi: 0.012561647503326945 ,nmi: 0.021743612954540577 ,ami: 0.0005223310771436409 ,a: 0.34269662921348315 
uci,wine,birch,0,DistilBERT,178 x 13,178 x 768,"cf: [[36  9 14]
 [10 37 24]
 [ 6 25 17]] ",nca: 0.24273145937773533 ,r: 0.6045197740112994 ,ar: 0.11508819273625155 ,fm: 0.41337243486046 ,mi: 0.1281756384904717 ,nmi: 0.11786142462048643 ,ami: 0.10850065807090879 ,a: 0.5056179775280899 
uci,wine,minibatchkmeans,0,DistilBERT,178 x 13,178 x 768,"cf: [[44  8  7]
 [13 28 30]
 [ 5 25 18]] ",nca: 0.344565628232673 ,r: 0.6297848028946867 ,ar: 0.1681742474453623 ,fm: 0.44618186194059434 ,mi: 0.18120726780839402 ,nmi: 0.1659956535904178 ,ami: 0.15718215453243894 ,a: 0.5056179775280899 
uci,wine,kmedoids,0,DistilBERT,178 x 13,178 x 768,"cf: [[41 11  7]
 [12 23 36]
 [ 6 14 28]] ",nca: 0.30109612477122627 ,r: 0.6197549673078144 ,ar: 0.15027306391996714 ,fm: 0.43745304282494357 ,mi: 0.15993203385545957 ,nmi: 0.1472618531986086 ,ami: 0.13819935223316107 ,a: 0.5168539325842697 
uci,wine,latentdirichletallocation,0,DistilBERT,178 x 13,178 x 768,"cf: [[ 0 52  7]
 [ 0 44 27]
 [ 0 25 23]] ",nca: 0.18026129943502822 ,r: 0.5057449374722275 ,ar: 0.04978347653727196 ,fm: 0.46559124897799425 ,mi: 0.054699499755526945 ,nmi: 0.06386110403658224 ,ami: 0.05759176118459971 ,a: 0.37640449438202245 
uci,wine,spectralcoclustering,0,DistilBERT,178 x 13,178 x 768,"cf: [[32 18  9]
 [ 6 28 37]
 [ 1 22 25]] ",nca: 0.2609164876263229 ,r: 0.6014727353519964 ,ar: 0.11672698747411869 ,fm: 0.4202649437313517 ,mi: 0.16682854347484907 ,nmi: 0.15498013153657417 ,ami: 0.14590962017505474 ,a: 0.47752808988764045 
uci,wine,bayesiangaussianmixture,0,DistilBERT,178 x 13,178 x 768,"cf: [[17  9 33]
 [31 31  9]
 [15 28  5]] ",nca: 0.2896375427707487 ,r: 0.598933536469244 ,ar: 0.10324908025943137 ,fm: 0.4059799500062807 ,mi: 0.12578757462987006 ,nmi: 0.11577996851223767 ,ami: 0.10638639307562721 ,a: 0.29775280898876405 
uci,wine,genie,0,Doc2Vec,178 x 13,178 x 50,"cf: [[33 19  7]
 [39 20 12]
 [32 12  4]] ",nca: 0.07885732473939677 ,r: 0.5151399733384118 ,ar: -0.011004136464057276 ,fm: 0.37743898024450145 ,mi: 0.008366359534213358 ,nmi: 0.008273027992322724 ,ami: -0.00315273859268418 ,a: 0.3202247191011236 
uci,wine,kmeans,0,Doc2Vec,178 x 13,178 x 50,"cf: [[22 22 15]
 [27 19 25]
 [13 15 20]] ",nca: 0.08491485636985763 ,r: 0.5555767155462452 ,ar: 0.0012074253489245438 ,fm: 0.33484471894755885 ,mi: 0.012709749368807394 ,nmi: 0.01164023375025183 ,ami: 0.0011981043675081435 ,a: 0.34269662921348315 
uci,wine,agglomerative,0,Doc2Vec,178 x 13,178 x 50,"cf: [[30 18 11]
 [27 24 20]
 [17 13 18]] ",nca: 0.11075137264263546 ,r: 0.553608836412112 ,ar: 0.004197030577898189 ,fm: 0.341944890847156 ,mi: 0.016079552180550932 ,nmi: 0.014827196431461843 ,ami: 0.004340944439252679 ,a: 0.4044943820224719 
uci,wine,spectral,0,Doc2Vec,178 x 13,178 x 50,"cf: [[25 19 15]
 [24 25 22]
 [17 13 18]] ",nca: 0.07542074480783001 ,r: 0.5524661969148733 ,ar: -0.00462196853264304 ,fm: 0.33176786849956813 ,mi: 0.007085131709932385 ,nmi: 0.006495804340810049 ,ami: -0.0040128291659994484 ,a: 0.38202247191011235 
uci,wine,gaussianmixture,0,Doc2Vec,178 x 13,178 x 50,"cf: [[20 12 27]
 [26 25 20]
 [17 15 16]] ",nca: 0.08195323068353622 ,r: 0.5562749952390021 ,ar: 0.004203915826836672 ,fm: 0.3378301858545956 ,mi: 0.015618905785368203 ,nmi: 0.01432437403818468 ,ami: 0.003894739181535952 ,a: 0.34269662921348315 
uci,wine,hdbscan,0,Doc2Vec,178 x 13,178 x 50,"cf: [[ 1  1  2  2  2  1  1  2  1  2  3  1  0  5  2  1  3  0  2  0  2  4  2  2
   2  2  0 13]
 [ 3  2  0  3  2  1  1  2  0  6  2  3  4  3  1  1  2  2  1  2  1  5  4  1
   1  1  3 14]
 [ 1  2  1  0  2  0  5  2  3  1  1  0  2  2  1  2  1  2  0  2  2  5  2  0
   0  0  1  8]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]] ",nca: nan ,r: 0.6402589982860407 ,ar: -0.003986085263429263 ,fm: 0.140761975465398 ,mi: 0.1647223312558244 ,nmi: 0.07939422017645907 ,ami: -0.010872385353611892 ,a: 0.02247191011235955 
uci,wine,kmodes,0,Doc2Vec,178 x 13,178 x 50,"cf: [[59  0  0]
 [69  1  1]
 [48  0  0]] ",nca: 0.007042253521126751 ,r: 0.34272836919951755 ,ar: -0.00381934509398756 ,fm: 0.5726237765768266 ,mi: 0.010423406587381917 ,nmi: 0.0180424198691943 ,ami: -0.003259151861442466 ,a: 0.33707865168539325 
uci,wine,birch,0,Doc2Vec,178 x 13,178 x 50,"cf: [[19 32  8]
 [31 30 10]
 [20 19  9]] ",nca: 0.08324629983289566 ,r: 0.539389322668698 ,ar: 0.0019718395598720406 ,fm: 0.3602295550598057 ,mi: 0.009073055793859836 ,nmi: 0.00865165990367831 ,ami: -0.0023160119856603448 ,a: 0.3258426966292135 
uci,wine,minibatchkmeans,0,Doc2Vec,178 x 13,178 x 50,"cf: [[16 27 16]
 [25 22 24]
 [13 17 18]] ",nca: 0.09236989735020296 ,r: 0.5541801561607312 ,ar: -0.0006358545733244599 ,fm: 0.33451559205386455 ,mi: 0.010567488898592464 ,nmi: 0.009689843096285018 ,ami: -0.0007866061885603964 ,a: 0.3146067415730337 
uci,wine,kmedoids,0,Doc2Vec,178 x 13,178 x 50,"cf: [[23 10 26]
 [24 24 23]
 [11 23 14]] ",nca: 0.12893640089122305 ,r: 0.5637656319431219 ,ar: 0.01965644032173748 ,fm: 0.34716373331702344 ,mi: 0.03535637425180163 ,nmi: 0.032382362583277834 ,ami: 0.022158972765684282 ,a: 0.34269662921348315 
uci,wine,latentdirichletallocation,0,Doc2Vec,178 x 13,178 x 50,"cf: [[ 0 20 39]
 [ 0 35 36]
 [ 0 24 24]] ",nca: 0.0805084745762712 ,r: 0.5023170189805116 ,ar: 0.0069017317145987364 ,fm: 0.4167141847129855 ,mi: 0.011211207433759779 ,nmi: 0.012647595196378484 ,ami: 0.006274082008194773 ,a: 0.33146067415730335 
uci,wine,spectralcoclustering,0,Doc2Vec,178 x 13,178 x 50,"cf: [[31 19  9]
 [24 22 25]
 [20 11 17]] ",nca: 0.09472477520490175 ,r: 0.5569097949596902 ,ar: 0.012195399348499227 ,fm: 0.347667656995787 ,mi: 0.02748685843610943 ,nmi: 0.025358922458054954 ,ami: 0.014979183977812659 ,a: 0.39325842696629215 
uci,wine,bayesiangaussianmixture,0,Doc2Vec,178 x 13,178 x 50,"cf: [[18 25 16]
 [33 17 21]
 [21 12 15]] ",nca: 0.10050877297684413 ,r: 0.5568463149876214 ,ar: 0.00919116240953828 ,fm: 0.3437061159063365 ,mi: 0.018224881536940518 ,nmi: 0.016770097161081004 ,ami: 0.006328642165679813 ,a: 0.2808988764044944 
uci,wine,genie,0,Base,178 x 13,178 x 13,"cf: [[53  6  0]
 [ 4 22 45]
 [ 5 31 12]] ",nca: 0.5889706174902523 ,r: 0.7333841173109884 ,ar: 0.4007269360356032 ,fm: 0.6008794270382273 ,mi: 0.4311657529694536 ,nmi: 0.394830935300676 ,ami: 0.38843819360260745 ,a: 0.4887640449438202 
uci,wine,kmeans,0,Base,178 x 13,178 x 13,"cf: [[ 0  6 53]
 [45 22  4]
 [12 31  5]] ",nca: 0.5889706174902523 ,r: 0.7333841173109884 ,ar: 0.4007269360356032 ,fm: 0.6008794270382273 ,mi: 0.4311657529694536 ,nmi: 0.394830935300676 ,ami: 0.38843819360260745 ,a: 0.15168539325842698 
uci,wine,agglomerative,0,Base,178 x 13,178 x 13,"cf: [[53  0  6]
 [ 4 45 22]
 [ 5 12 31]] ",nca: 0.5889706174902523 ,r: 0.7333841173109884 ,ar: 0.4007269360356032 ,fm: 0.6008794270382273 ,mi: 0.4311657529694536 ,nmi: 0.394830935300676 ,ami: 0.38843819360260745 ,a: 0.7247191011235955 
uci,wine,spectral,0,Base,178 x 13,178 x 13,"cf: [[ 6 33 20]
 [67  4  0]
 [43  5  0]] ",nca: 0.25149200286464546 ,r: 0.6623500285659875 ,ar: 0.32035181468658913 ,fm: 0.6025164499035085 ,mi: 0.38252775649568466 ,nmi: 0.3920435303252646 ,ami: 0.38474983528862633 ,a: 0.056179775280898875 
uci,wine,gaussianmixture,0,Base,178 x 13,178 x 13,"cf: [[ 0  6 53]
 [45 22  4]
 [12 31  5]] ",nca: 0.5889706174902523 ,r: 0.7333841173109884 ,ar: 0.4007269360356032 ,fm: 0.6008794270382273 ,mi: 0.4311657529694536 ,nmi: 0.394830935300676 ,ami: 0.38843819360260745 ,a: 0.15168539325842698 
uci,wine,hdbscan,0,Base,178 x 13,178 x 13,"cf: [[ 0  3  3  4  0  0  6 10  0  0  0  8  3 11  4  1  0  0  0  0  0  0  3  0
   0  1  1  1]
 [ 5  0  0  2  6  6  0  0  1  4  5  0  0  1  0  5  5  5  4  3  3  2  0  6
   2  0  2  4]
 [ 6  0  4  1  9  0  0  0  4  0  3  0  0  0  0  6  0  0  6  1  0  2  1  1
   1  2  1  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]] ",nca: nan ,r: 0.6718085444042404 ,ar: 0.06434968353234277 ,fm: 0.21321487978701503 ,mi: 0.6435980120297828 ,nmi: 0.29934401970174074 ,ami: 0.23422435502559333 ,a: 0.02247191011235955 
uci,wine,kmodes,0,Base,178 x 13,178 x 13,"cf: [[59  0  0]
 [70  1  0]
 [47  0  1]] ",nca: 0.01745892018779338 ,r: 0.34552148797054527 ,ar: 0.0004464508480769035 ,fm: 0.5750534242305759 ,mi: 0.012561647503326945 ,nmi: 0.021743612954540577 ,ami: 0.0005223310771436409 ,a: 0.34269662921348315 
uci,wine,birch,0,Base,178 x 13,178 x 13,"cf: [[53  0  6]
 [ 4 45 22]
 [ 5 12 31]] ",nca: 0.5889706174902523 ,r: 0.7333841173109884 ,ar: 0.4007269360356032 ,fm: 0.6008794270382273 ,mi: 0.4311657529694536 ,nmi: 0.394830935300676 ,ami: 0.38843819360260745 ,a: 0.7247191011235955 
uci,wine,minibatchkmeans,0,Base,178 x 13,178 x 13,"cf: [[ 0 53  6]
 [45  4 22]
 [12  5 31]] ",nca: 0.5889706174902523 ,r: 0.7333841173109884 ,ar: 0.4007269360356032 ,fm: 0.6008794270382273 ,mi: 0.4311657529694536 ,nmi: 0.394830935300676 ,ami: 0.38843819360260745 ,a: 0.19662921348314608 
uci,wine,kmedoids,0,Base,178 x 13,178 x 13,"cf: [[ 0 53  6]
 [45  4 22]
 [12  5 31]] ",nca: 0.5889706174902523 ,r: 0.7333841173109884 ,ar: 0.4007269360356032 ,fm: 0.6008794270382273 ,mi: 0.4311657529694536 ,nmi: 0.394830935300676 ,ami: 0.38843819360260745 ,a: 0.19662921348314608 
uci,wine,latentdirichletallocation,0,Base,178 x 13,178 x 13,"cf: [[10  3 46]
 [26 43  2]
 [ 8 40  0]] ",nca: 0.48959576669053884 ,r: 0.6944708944328064 ,ar: 0.32971893679273023 ,fm: 0.564931979042637 ,mi: 0.4066140164674076 ,nmi: 0.38065619879728113 ,ami: 0.3739544074865643 ,a: 0.29775280898876405 
uci,wine,spectralcoclustering,0,Base,178 x 13,178 x 13,"cf: [[ 6 53  0]
 [22  4 45]
 [31  5 12]] ",nca: 0.5889706174902523 ,r: 0.7333841173109884 ,ar: 0.4007269360356032 ,fm: 0.6008794270382273 ,mi: 0.4311657529694536 ,nmi: 0.394830935300676 ,ami: 0.38843819360260745 ,a: 0.12359550561797752 
uci,wine,bayesiangaussianmixture,0,Base,178 x 13,178 x 13,"cf: [[53  0  6]
 [ 4 45 22]
 [ 5 12 31]] ",nca: 0.5889706174902523 ,r: 0.7333841173109884 ,ar: 0.4007269360356032 ,fm: 0.6008794270382273 ,mi: 0.4311657529694536 ,nmi: 0.394830935300676 ,ami: 0.38843819360260745 ,a: 0.7247191011235955 
uci,yeast,genie,0,TFIDF,1484 x 8,1484 x 500,"cf: [[ 83  12  11  63   6   5  13  36  11   4]
 [108  30  33  55  49  50  39  38   5  22]
 [143  20  52  27  68  57  19  32  24  21]
 [ 10   5   7   6   0   5   1   3   6   1]
 [ 18   6   3   4   1   1   4   8   4   2]
 [ 42  15  16  18   3  10  18  21  12   8]
 [ 11   0   1   6   0   4   3   8   1   1]
 [  4   1  12   0   0   3   2   5   0   3]
 [  7   1   1   3   0   0   3   4   0   1]
 [  2   0   0   0   0   0   1   1   1   0]] ",nca: 0.1128715346312396 ,r: 0.7014056885492909 ,ar: 0.014658334567647622 ,fm: 0.1919730145944907 ,mi: 0.10312822645931646 ,nmi: 0.053555091800829284 ,ami: 0.039106026836182105 ,a: 0.1280323450134771 
uci,yeast,kmeans,0,TFIDF,1484 x 8,1484 x 500,"cf: [[22 12 80 31 11  4 47  7  9 21]
 [13 76 49 47 35 42 50 30 37 50]
 [18 67 71 25 65 53 68 23 42 31]
 [ 5  8  5  4  5  0  6  0  5  6]
 [ 2  2  8  5  3  0  9  7  6  9]
 [17 17 20 28 12  3 22  9 18 17]
 [ 2  9  6  6  1  0  3  1  5  2]
 [ 0  2  2  6 13  0  0  1  4  2]
 [ 0  0  5  7  0  0  3  2  1  2]
 [ 1  0  0  1  0  0  1  1  0  1]] ",nca: 0.1348501990112978 ,r: 0.7199273709407427 ,ar: 0.016202277719790346 ,fm: 0.17238295972733286 ,mi: 0.1057338059916362 ,nmi: 0.05330544668991865 ,ami: 0.039290163693011866 ,a: 0.12466307277628032 
uci,yeast,agglomerative,0,TFIDF,1484 x 8,1484 x 500,"cf: [[ 38  27  66  77   4   3   2   4  16   7]
 [ 85  19 103  60  19  38  36  20  33  16]
 [ 43  29  87  79  65  57  23  35  18  27]
 [  7   5  10   5   0   5   0   4   4   4]
 [ 10   6   3  10   2   9   0   4   6   1]
 [ 39  22  24  19   3  23   2   9  14   8]
 [ 12   2  10   8   0   2   0   1   0   0]
 [  7   1   3   4   0   0   0   3   0  12]
 [  8   2   2   4   0   3   0   0   1   0]
 [  2   1   0   1   0   1   0   0   0   0]] ",nca: 0.13098468430191035 ,r: 0.7073663241807875 ,ar: 0.01371700471429164 ,fm: 0.18418732873154764 ,mi: 0.1193428860282166 ,nmi: 0.06166130921821552 ,ami: 0.04740424001964144 ,a: 0.11994609164420485 
uci,yeast,spectral,0,TFIDF,1484 x 8,1484 x 500,"cf: [[  1  22  51 127   6   6   9   4   9   9]
 [ 32 103  69 128   4   4  14  11  34  30]
 [ 19 102  77 128   6  20  15  44  19  33]
 [  0  11   7  10   1   6   0   0   5   4]
 [  0   4  12  21   0   2   4   1   6   1]
 [  1  29  27  58   5   9   9   1  15   9]
 [  0  10   3  18   2   0   1   0   0   1]
 [  0   6   1  13   0   1   0   0   0   9]
 [  0   2   4  11   0   0   2   0   1   0]
 [  0   0   1   2   0   1   1   0   0   0]] ",nca: 0.1110045214411248 ,r: 0.6654755694819818 ,ar: -0.0017135715572668216 ,fm: 0.21000680591193147 ,mi: 0.0916095803054055 ,nmi: 0.05074234861965851 ,ami: 0.035435281831269025 ,a: 0.13611859838274934 
uci,yeast,gaussianmixture,0,TFIDF,1484 x 8,1484 x 500,"cf: [[ 5 19 31 85 13 20 20 30 13  8]
 [39 33 41 70 39 12 33 81 54 27]
 [55 42 36 82 21 25 47 72 71 12]
 [ 0  5  2  6  0  5  4  7 10  5]
 [ 0  6 11 10  5  4  4  1  6  4]
 [ 3 16 19 31 11 18 13 16 25 11]
 [ 0  8  3  8  2  2  1 10  1  0]
 [ 0  8  2  4  1  0  0  2 13  0]
 [ 0  2  1  6  4  1  3  0  2  1]
 [ 0  0  2  1  1  1  0  0  0  0]] ",nca: 0.13559603191689545 ,r: 0.7132806124396348 ,ar: 0.009840659227890616 ,fm: 0.1725569745193767 ,mi: 0.08837749467055218 ,nmi: 0.04496536576254592 ,ami: 0.03068762577198026 ,a: 0.07277628032345014 
uci,yeast,hdbscan,0,TFIDF,1484 x 8,1484 x 500,"cf: [[  0   1   2 ...   2   2  68]
 [  2   0   0 ...   1   1 104]
 [  1   1   1 ...   0   3 117]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]] ",nca: nan ,r: 0.7419723624255489 ,ar: 0.001914350959428063 ,fm: 0.12199564694835863 ,mi: 0.5804119062136767 ,nmi: 0.1842275778758823 ,ami: 0.034469298042905584 ,a: 0.0013477088948787063 
uci,yeast,kmodes,0,TFIDF,1484 x 8,1484 x 500,"cf: [[243   0   0   0   0   0   1   0   0   0]
 [426   1   1   1   0   0   0   0   0   0]
 [460   0   0   0   1   1   0   0   0   1]
 [ 44   0   0   0   0   0   0   0   0   0]
 [ 50   0   0   0   0   0   0   0   1   0]
 [163   0   0   0   0   0   0   0   0   0]
 [ 34   0   0   0   0   0   0   1   0   0]
 [ 30   0   0   0   0   0   0   0   0   0]
 [ 20   0   0   0   0   0   0   0   0   0]
 [  5   0   0   0   0   0   0   0   0   0]] ",nca: 0.006307606878805149 ,r: 0.22936315074891903 ,ar: -6.274831327755261e-05 ,fm: 0.4689994132939865 ,mi: 0.01088937077376595 ,nmi: 0.012258942235502763 ,ami: 0.00045760947929576707 ,a: 0.16442048517520216 
uci,yeast,birch,0,TFIDF,1484 x 8,1484 x 500,"cf: [[ 14   4 104  23  63  22   7   2   5   0]
 [ 57  32 121  45  94  13  27  35   3   2]
 [109  25 108  24 116  14  35  22   9   1]
 [  8   0  12   4  11   3   4   0   2   0]
 [  5   4  13   6  13   4   6   0   0   0]
 [ 19   6  51  17  35  14  11   3   7   0]
 [  1   2  17   0  11   1   2   0   1   0]
 [ 14   1   9   2   1   0   3   0   0   0]
 [  1   0  11   2   4   2   0   0   0   0]
 [  0   1   1   1   1   0   0   0   1   0]] ",nca: 0.10873762385115571 ,r: 0.6748286510369997 ,ar: 0.004229346495742635 ,fm: 0.20759186788359532 ,mi: 0.07928620066316554 ,nmi: 0.043824426320234464 ,ami: 0.02911660773687267 ,a: 0.12601078167115903 
uci,yeast,minibatchkmeans,0,TFIDF,1484 x 8,1484 x 500,"cf: [[19 13 57 11  3 40 15 17  7 62]
 [43 35 67 37 36 58 27 10 58 58]
 [35 32 61 41 46 69 21 17 89 52]
 [ 3  6  5  7  0  7  1  4  4  7]
 [12  4  5  5  0  4  7  3  2  9]
 [18 19 18 20  3 23 16 12  7 27]
 [ 1  1  6  5  0  6  2  2  2 10]
 [ 2  8  0  4  0  0  2  0  7  7]
 [ 2  2  4  1  0  3  2  0  0  6]
 [ 2  0  0  0  0  0  1  1  0  1]] ",nca: 0.11308977159690474 ,r: 0.7171656127940559 ,ar: 0.011528834627580349 ,fm: 0.16993140133326826 ,mi: 0.08938388640364385 ,nmi: 0.04522316025469755 ,ami: 0.031037882109430877 ,a: 0.09973045822102426 
uci,yeast,kmedoids,0,TFIDF,1484 x 8,1484 x 500,"cf: [[48 66 17  9 18  6 11 34  9 26]
 [45 45 62 35 41 61 31 52 41 16]
 [33 71 24 96 32 59 46 39 38 25]
 [ 4  3 11  2  1  2  4  5  7  5]
 [ 1  8  5  3  7  0  7 11  5  4]
 [ 8 23 30  8 10  9 16 20 19 20]
 [ 6  7  4  0  4  2  2  3  5  2]
 [ 0  2  2 14  4  1  0  2  5  0]
 [ 1  4  3  0  4  0  3  3  1  1]
 [ 0  1  0  0  1  0  1  1  0  1]] ",nca: 0.1258201030098489 ,r: 0.7256835328693749 ,ar: 0.023059144985388833 ,fm: 0.17392563568206798 ,mi: 0.11425434392953106 ,nmi: 0.05707841263412733 ,ami: 0.043253539542656504 ,a: 0.09501347708894879 
uci,yeast,latentdirichletallocation,0,TFIDF,1484 x 8,1484 x 500,"cf: [[  0   0   0   0 113   0   0   0 131   0]
 [  0   0   0   0 235   0   0   0 194   0]
 [  0   0   0   0 273   0   0   0 190   0]
 [  0   0   0   0  20   0   0   0  24   0]
 [  0   0   0   0  23   0   0   0  28   0]
 [  0   0   0   0  63   0   0   0 100   0]
 [  0   0   0   0  16   0   0   0  19   0]
 [  0   0   0   0  10   0   0   0  20   0]
 [  0   0   0   0   7   0   0   0  13   0]
 [  0   0   0   0   2   0   0   0   3   0]] ",nca: nan ,r: 0.5040476705446998 ,ar: 0.00812433559540565 ,fm: 0.3397890284996238 ,mi: 0.011505165875024308 ,nmi: 0.009512293588336192 ,ami: 0.006953584989661466 ,a: 0.02425876010781671 
